TIME,CORE,RAM,CPU,MEMORY
14:33:02.593338768,0.00,6.70,99.9,17567208
14:33:03.838896745,0.00,6.72,100,18016668
14:33:04.934643219,0.00,6.80,100,17647180
14:33:06.481374319,0.00,7.01,100,17578308
14:33:07.720319958,0.00,7.05,99.9,17603448
14:33:09.018416482,0.00,6.96,100,16979772
14:33:10.432163194,0.00,6.82,100,17553692
14:33:11.663405072,0.00,6.73,100,18194108
14:33:13.084200398,0.00,6.66,100,18884868
14:33:14.406184268,0.00,6.71,99.6,18783356
14:33:15.720410058,0.00,6.76,99.2,18510732
14:33:17.001211369,0.00,6.57,99.9,17967116
14:33:18.160234405,0.00,6.57,99.9,18454404
14:33:19.395263608,0.00,6.43,100,17726612
14:33:20.431163347,0.00,6.70,100,17288388
14:33:21.779212042,0.00,6.94,99.1,18274728
14:33:22.794291100,0.00,6.82,100,17816280
14:33:24.173408967,0.00,6.91,99.7,18390272
14:33:25.209287277,0.00,6.97,100,18768856
14:33:26.744265993,0.00,6.83,100,18209424
14:33:27.865626486,0.00,6.96,100,18383984
14:33:29.337497884,0.00,6.83,100,18504200
14:33:30.415302231,0.00,6.88,100,18613008
14:33:31.894426894,0.00,7.28,100,18702364
14:33:32.947466665,0.00,6.92,100,18696980
14:33:34.450433255,0.00,7.05,100,18811012
14:33:35.678410260,0.00,6.95,99.9,18748528
14:33:37.272059270,0.00,6.95,100,18416720
14:33:38.325344378,0.00,7.10,100,18532244
14:33:39.677390273,0.00,6.95,100,18591096
14:33:41.208272909,0.00,7.09,99.8,18428896
14:33:42.307494563,0.00,7.01,99.9,18666756
14:33:43.868397688,0.00,7.12,100,19587640
14:33:44.820873883,0.00,7.23,99.8,19547480
14:33:46.759272404,0.00,6.90,99.8,18705172
14:33:47.554327006,0.00,6.76,100,19704912
14:33:49.354400992,0.00,6.82,99.9,18954268
14:33:50.229469644,0.00,6.71,100,19375716
14:33:52.045367920,0.00,6.86,100,18589596
14:33:53.128683533,0.00,6.79,100,19405612
14:33:54.652184666,0.00,6.93,100,18658612
14:33:55.893170892,0.00,6.62,100,19185128
14:33:57.154385049,0.00,7.08,99.6,18927292
14:33:58.675408917,0.00,6.95,99.9,19075268
14:33:59.942240291,0.00,7.22,100,19338160
14:34:01.147481565,0.00,6.96,100,18653428
14:34:02.523669220,0.00,6.62,100,18553616
14:34:03.823436971,0.00,7.12,100,18263156
14:34:05.101409188,0.00,7.01,100,18155816
14:34:06.607283659,0.00,6.66,100,18406148
14:34:08.105240723,0.00,6.98,99.9,17973136
14:34:09.256285984,0.00,6.80,100,17291092
14:34:10.693412532,0.00,6.79,100,17192928
14:34:11.816004751,0.00,7.25,99.8,17372048
14:34:13.225148613,0.00,6.75,100,17323956
14:34:14.594207671,0.00,6.80,99.9,17096596
14:34:15.754428914,0.00,6.77,100,17200932
14:34:17.165195636,0.00,6.99,100,17199656
14:34:18.448300470,0.00,6.78,100,17075356
14:34:19.766730134,0.00,7.12,100,17892120
14:34:21.042963324,0.00,6.80,100,17589868
14:34:22.426522818,0.00,6.77,99.9,18535760
14:34:23.580416407,0.00,6.75,100,17854904
14:34:25.124076107,0.00,6.54,100,18208312
14:34:26.204412976,0.00,6.59,100,17267804
14:34:27.885289837,0.00,6.44,100,17343924
14:34:28.961283232,0.00,6.78,100,17715800
14:34:30.393155708,0.00,6.40,99.9,18026532
14:34:31.409662291,0.00,6.74,99.9,17672180
14:34:32.740357939,0.00,6.71,99.8,17422800
14:34:33.908201704,0.00,6.75,99.9,17790696
14:34:35.187699229,0.00,7.01,100,17822732
14:34:36.360401983,0.00,6.87,100,17750568
14:34:37.713299470,0.00,6.81,99.9,17676544
14:34:38.859352331,0.00,6.63,100,17893428
14:34:40.106411331,0.00,6.99,100,17850464
14:34:41.517128693,0.00,6.99,100,17717812
14:34:42.781336257,0.00,6.74,100,17812696
14:34:44.005389698,0.00,6.78,99.9,18506420
14:34:45.157297585,0.00,7.05,99.9,18172988
14:34:46.467346042,0.00,6.62,100,18006768
14:34:47.883182840,0.00,7.01,100,18262636
14:34:48.969250965,0.00,7.07,100,17547016
14:34:50.446344415,0.00,6.82,100,17969800
14:34:51.779524201,0.00,6.66,100,17141172
14:34:53.085222253,0.00,6.71,100,17140960
14:34:54.306284789,0.00,6.69,100,17242076
14:34:55.604285481,0.00,6.98,100,17475068
14:34:56.795434414,0.00,6.97,100,18003152
14:34:58.226289923,0.00,6.90,100,17521860
14:34:59.342354595,0.00,7.24,100,17594452
14:35:00.831259195,0.00,6.72,100,17637156
14:35:01.826180636,0.00,6.66,100,17930464
14:35:03.321135155,0.00,7.19,100,18075120
14:35:04.446411364,0.00,6.98,100,18478952
14:35:05.982297141,0.00,6.83,100,17819804
14:35:06.972360518,0.00,6.84,100,17972216
14:35:08.662526225,0.00,7.33,100,18122276
14:35:09.517316661,0.00,6.90,100,18735704
14:35:11.320253110,0.00,6.48,99.9,18035204
14:35:12.268404374,0.00,6.69,99.8,18530228
14:35:14.134332501,0.00,6.99,100,18207100
14:35:14.616188471,0.00,6.99,100,18287860
14:35:16.728376641,0.00,6.79,100,18099096
14:35:17.270351052,0.00,6.61,100,18054440
14:35:19.448322145,0.00,6.99,100,18929920
14:35:19.980453457,0.00,7.13,100,18671808
